Generation,Mean_RMSE,Std_Dev,Best_RMSE
1525,31.145807,1.217659,28.880436
1526,31.145807,1.217659,28.880436
1527,31.140522,1.2217336,28.855635
1528,31.133045,1.2239525,28.855635
1529,31.13229,1.2247537,28.855635
1530,31.127432,1.2210934,28.855635
1531,31.1264,1.2215319,28.855635
1532,31.1264,1.2215319,28.855635
1533,31.1264,1.2215319,28.855635
1534,31.124973,1.221363,28.855635
1535,31.124628,1.2208344,28.855635
1536,31.118021,1.2273213,28.855635
1537,31.114954,1.2291651,28.855635
1538,31.10969,1.232596,28.855635
1539,31.10969,1.232596,28.855635
1540,31.107105,1.2322155,28.855635
1541,31.102774,1.2356344,28.855635
1542,31.09895,1.239847,28.855635
1543,31.098324,1.2398763,28.855635
1544,31.098324,1.2398763,28.855635
1545,31.09557,1.2422035,28.855635
1546,31.092274,1.2451406,28.832516
1547,31.085592,1.2507545,28.832516
1548,31.08406,1.2530745,28.832516
1549,31.079617,1.2594907,28.832516
1550,31.079617,1.2594907,28.832516
1551,31.076843,1.2595085,28.832516
1552,31.075714,1.2612835,28.832516
1553,31.073767,1.2632984,28.832516
1554,31.072575,1.2637991,28.832516
1555,31.071508,1.2650542,28.832516
1556,31.068726,1.2675953,28.832516
1557,31.064245,1.2710344,28.770979
1558,31.06018,1.2679313,28.770979
1559,31.056656,1.2684684,28.770979
1560,31.042988,1.2702034,28.770979
1561,31.03942,1.2733827,28.770979
1562,31.03942,1.2733827,28.770979
1563,31.039013,1.2730721,28.770979
1564,31.035242,1.269155,28.770979
1565,31.031244,1.2683696,28.770979
1566,31.025442,1.2665817,28.770979
1567,31.01569,1.2662866,28.770979
1568,31.01569,1.2662866,28.770979
1569,30.996735,1.2686019,28.770979
1570,30.979065,1.2678938,28.770979
1571,30.97733,1.2653811,28.770979
1572,30.972147,1.2650638,28.770979
1573,30.970337,1.2655665,28.770979
1574,30.968191,1.2633841,28.770979
1575,30.966915,1.26244,28.770979
1576,30.961811,1.2594994,28.770979
1577,30.961811,1.2594994,28.770979
1578,30.961811,1.2594994,28.770979
1579,30.96081,1.2603209,28.770979
1580,30.95988,1.2597624,28.770979
1581,30.958195,1.2580931,28.770979
1582,30.958118,1.2581561,28.770979
1583,30.957266,1.2569213,28.770979
1584,30.954895,1.2539226,28.770979
1585,30.954386,1.2543479,28.770979
1586,30.953571,1.2541893,28.770979
1587,30.952307,1.2552565,28.770979
1588,30.949646,1.2593871,28.770979
1589,30.949646,1.2593871,28.770979
1590,30.949646,1.2593871,28.770979
1591,30.945272,1.2602886,28.770979
1592,30.945272,1.2602886,28.770979
1593,30.94365,1.2617174,28.770979
1594,30.943197,1.2618328,28.770979
1595,30.937958,1.2632979,28.770979
1596,30.931717,1.2621022,28.770979
1597,30.928717,1.2643821,28.770979
1598,30.927542,1.2657754,28.770979
1599,30.924906,1.2656024,28.770979
1600,30.923319,1.2683159,28.739277
1601,30.922781,1.2682674,28.739277
1602,30.92098,1.2699465,28.739277
1603,30.919016,1.2681208,28.739277
1604,30.91901,1.2681289,28.739277
1605,30.91901,1.2681289,28.739277
1606,30.916733,1.2684767,28.739277
1607,30.915081,1.2664437,28.739277
1608,30.909946,1.2659367,28.739277
1609,30.904484,1.2640958,28.739277
1610,30.90173,1.2681484,28.701956
1611,30.901056,1.26801,28.701956
1612,30.897263,1.262887,28.701956
1613,30.894943,1.2651206,28.701956
1614,30.892384,1.2619971,28.701956
1615,30.89025,1.2580794,28.701956
1616,30.89025,1.2580794,28.701956
1617,30.88532,1.264022,28.701956
1618,30.88532,1.264022,28.701956
1619,30.88532,1.264022,28.701956
1620,30.884418,1.2632272,28.701956
1621,30.880451,1.2636791,28.701956
1622,30.880451,1.2636791,28.701956
1623,30.8776,1.2581155,28.701956
1624,30.87648,1.2589557,28.701956
1625,30.876404,1.258992,28.701956
1626,30.870764,1.259112,28.701956
1627,30.870764,1.259112,28.701956
1628,30.870764,1.259112,28.701956
1629,30.869549,1.2600384,28.701956
1630,30.868519,1.2591311,28.701956
1631,30.868519,1.2591311,28.701956
1632,30.8681,1.2590637,28.701956
1633,30.866627,1.2573547,28.701956
1634,30.866627,1.2573547,28.701956
1635,30.866627,1.2573547,28.701956
1636,30.863214,1.2590353,28.701956
1637,30.861633,1.257518,28.701956
1638,30.861633,1.257518,28.701956
1639,30.860966,1.2563853,28.701956
1640,30.860966,1.2563853,28.701956
1641,30.860966,1.2563853,28.701956
1642,30.856197,1.2523496,28.701956
1643,30.856174,1.2523261,28.701956
1644,30.856174,1.2523261,28.701956
1645,30.854748,1.2526091,28.701956
1646,30.854748,1.2526091,28.701956
1647,30.85374,1.2535377,28.701956
1648,30.85204,1.2521837,28.701956
1649,30.841898,1.2608768,28.701956
1650,30.838816,1.2584921,28.701956
1651,30.838512,1.2588735,28.701956
1652,30.837585,1.2600563,28.701956
1653,30.837585,1.2600563,28.701956
1654,30.836445,1.2578757,28.701956
1655,30.834665,1.2601773,28.701956
1656,30.832571,1.2621986,28.701956
1657,30.8301,1.2610954,28.701956
1658,30.8301,1.2610954,28.701956
1659,30.82792,1.2602986,28.701956
1660,30.824997,1.2577702,28.701956
1661,30.820719,1.2539458,28.701956
1662,30.820719,1.2539458,28.701956
1663,30.820719,1.2539458,28.701956
1664,30.81831,1.2552725,28.701956
1665,30.817333,1.2544353,28.701956
1666,30.816544,1.2543757,28.701956
1667,30.815308,1.2538997,28.701956
1668,30.815308,1.2538997,28.701956
1669,30.814632,1.2538403,28.701956
1670,30.813955,1.2542284,28.701956
1671,30.811548,1.2547588,28.701956
1672,30.806751,1.250685,28.701956
1673,30.806751,1.250685,28.701956
1674,30.806751,1.250685,28.701956
1675,30.800959,1.2504351,28.701956
1676,30.800222,1.2490219,28.701956
1677,30.79478,1.2487954,28.701956
1678,30.79301,1.247322,28.701956
1679,30.79301,1.247322,28.701956
1680,30.792246,1.2484732,28.701956
1681,30.784155,1.2527286,28.701956
1682,30.784016,1.2526124,28.701956
1683,30.784016,1.2526124,28.701956
1684,30.782064,1.2510182,28.701956
1685,30.778751,1.2510544,28.701956
1686,30.778751,1.2510544,28.701956
1687,30.778751,1.2510544,28.701956
1688,30.776642,1.2502389,28.701956
1689,30.775768,1.2509128,28.701956
1690,30.77388,1.2527506,28.701956
1691,30.767355,1.2568357,28.701956
1692,30.767355,1.2568357,28.701956
1693,30.767355,1.2568357,28.701956
1694,30.765575,1.255908,28.701956
1695,30.765326,1.2555366,28.701956
1696,30.76209,1.2573571,28.701956
1697,30.76209,1.2573571,28.701956
1698,30.75832,1.2591326,28.701956
1699,30.757177,1.2574687,28.701956
1700,30.755772,1.2569515,28.701956
1701,30.754093,1.2573516,28.701956
1702,30.754093,1.2573516,28.701956
1703,30.754093,1.2573516,28.701956
1704,30.753414,1.2563674,28.701956
1705,30.753414,1.2563674,28.701956
1706,30.753414,1.2563674,28.701956
1707,30.752768,1.2554388,28.701956
1708,30.752768,1.2554388,28.701956
1709,30.752768,1.2554388,28.701956
1710,30.752768,1.2554388,28.701956
1711,30.75064,1.2554902,28.701956
1712,30.75064,1.2554902,28.701956
1713,30.750462,1.2556647,28.701956
1714,30.750103,1.2555364,28.701956
1715,30.74519,1.2574703,28.701956
1716,30.744879,1.2568625,28.701956
1717,30.744879,1.2568625,28.701956
1718,30.744879,1.2568625,28.701956
1719,30.744879,1.2568625,28.701956
1720,30.74451,1.2565063,28.701956
1721,30.7438,1.2563554,28.701956
1722,30.7438,1.2563554,28.701956
1723,30.743275,1.2553316,28.701956
1724,30.742468,1.2548566,28.701956
1725,30.74086,1.2538079,28.701956
1726,30.74086,1.2538079,28.701956
1727,30.738003,1.2522575,28.701956
1728,30.736423,1.2509395,28.701956
1729,30.736423,1.2509395,28.701956
1730,30.735971,1.2503836,28.701956
1731,30.735971,1.2503836,28.701956
1732,30.731884,1.251329,28.689297
1733,30.731012,1.2506015,28.689297
1734,30.731012,1.2506015,28.689297
1735,30.729727,1.251782,28.689297
1736,30.729538,1.2514117,28.689297
1737,30.72894,1.2519957,28.689297
1738,30.726995,1.2515938,28.689297
1739,30.726995,1.2515938,28.689297
1740,30.726547,1.2507252,28.689297
1741,30.726547,1.2507252,28.689297
1742,30.720554,1.2587637,28.584867
1743,30.71882,1.2597487,28.584867
1744,30.71882,1.2597487,28.584867
1745,30.71819,1.2599283,28.584867
1746,30.717794,1.2603109,28.584867
1747,30.717794,1.2603109,28.584867
1748,30.717396,1.2607044,28.584867
1749,30.716654,1.2600696,28.584867
1750,30.715946,1.2604843,28.584867
1751,30.715118,1.2598022,28.584867
1752,30.712393,1.2594354,28.584867
1753,30.712393,1.2594354,28.584867
1754,30.710323,1.2595606,28.584867
1755,30.70843,1.2614412,28.584867
1756,30.706766,1.2601115,28.584867
1757,30.704182,1.2580241,28.584867
1758,30.703388,1.2593675,28.568966
1759,30.703388,1.2593675,28.568966
1760,30.703388,1.2593675,28.568966
1761,30.703388,1.2593675,28.568966
1762,30.702805,1.2599684,28.568966
1763,30.702381,1.2605752,28.568966
1764,30.700428,1.26074,28.568966
1765,30.700428,1.26074,28.568966
1766,30.700428,1.26074,28.568966
1767,30.697277,1.2640532,28.568966
1768,30.697277,1.2640532,28.568966
1769,30.696499,1.2641326,28.568966
1770,30.696499,1.2641326,28.568966
1771,30.696499,1.2641326,28.568966
1772,30.696362,1.2642817,28.568966
1773,30.696362,1.2642817,28.568966
1774,30.693476,1.2667452,28.568966
1775,30.692343,1.2679654,28.568966
1776,30.687387,1.273527,28.568966
1777,30.67912,1.2703313,28.557692
1778,30.678726,1.2700149,28.557692
1779,30.678726,1.2700149,28.557692
1780,30.678726,1.2700149,28.557692
1781,30.674368,1.2753582,28.557692
1782,30.674368,1.2753582,28.557692
1783,30.670465,1.2810503,28.557692
1784,30.669605,1.2794536,28.557692
1785,30.669369,1.2791094,28.557692
1786,30.669369,1.2791094,28.557692
1787,30.669369,1.2791094,28.557692
1788,30.664246,1.2708149,28.557692
1789,30.662155,1.2693856,28.557692
1790,30.662155,1.2693856,28.557692
1791,30.658081,1.2630113,28.557692
1792,30.656607,1.260358,28.557692
1793,30.655008,1.259063,28.557692
1794,30.655008,1.259063,28.557692
1795,30.653421,1.2562304,28.557692
1796,30.653421,1.2562304,28.557692
1797,30.653421,1.2562304,28.557692
1798,30.650518,1.2511324,28.557692
1799,30.647696,1.2559091,28.501194
1800,30.646175,1.2537742,28.501194
1801,30.646175,1.2537742,28.501194
1802,30.646175,1.2537742,28.501194
1803,30.639929,1.2618867,28.501194
1804,30.639929,1.2618867,28.501194
1805,30.639725,1.2617221,28.501194
1806,30.637188,1.2597088,28.501194
1807,30.636074,1.2613701,28.501194
1808,30.635174,1.2617613,28.501194
1809,30.63379,1.2609832,28.501194
1810,30.63379,1.2609832,28.501194
1811,30.63379,1.2609832,28.501194
1812,30.622334,1.2663838,28.501194
1813,30.622334,1.2663838,28.501194
1814,30.622334,1.2663838,28.501194
1815,30.622334,1.2663838,28.501194
1816,30.622334,1.2663838,28.501194
1817,30.622334,1.2663838,28.501194
1818,30.622334,1.2663838,28.501194
1819,30.622334,1.2663838,28.501194
1820,30.62023,1.2666041,28.501194
1821,30.62023,1.2666041,28.501194
1822,30.619656,1.2666756,28.501194
1823,30.619553,1.2666892,28.501194
1824,30.619553,1.2666892,28.501194
1825,30.613277,1.2677779,28.501194
1826,30.61023,1.2699529,28.501194
1827,30.61023,1.2699529,28.501194
1828,30.608713,1.2721974,28.501194
1829,30.608038,1.2732062,28.501194
1830,30.602139,1.2768536,28.501194
1831,30.602139,1.2768536,28.501194
1832,30.599506,1.2772235,28.501194
1833,30.599506,1.2772235,28.501194
1834,30.599506,1.2772235,28.501194
1835,30.599506,1.2772235,28.501194
1836,30.599014,1.2775949,28.501194
1837,30.598236,1.2781878,28.501194
1838,30.595682,1.2746391,28.501194
1839,30.595097,1.2738377,28.501194
1840,30.588861,1.2789484,28.501194
1841,30.588861,1.2789484,28.501194
1842,30.587444,1.2783731,28.501194
1843,30.587444,1.2783731,28.501194
1844,30.584126,1.2821293,28.501194
1845,30.584126,1.2821293,28.501194
1846,30.584126,1.2821293,28.501194
1847,30.584126,1.2821293,28.501194
1848,30.584126,1.2821293,28.501194
1849,30.584126,1.2821293,28.501194
1850,30.584126,1.2821293,28.501194
1851,30.584126,1.2821293,28.501194
1852,30.584126,1.2821293,28.501194
1853,30.57873,1.2884979,28.501194
1854,30.573978,1.289063,28.501194
1855,30.573978,1.289063,28.501194
1856,30.573978,1.289063,28.501194
1857,30.573978,1.289063,28.501194
1858,30.570658,1.2938709,28.501194
1859,30.565577,1.2974255,28.501194
1860,30.56397,1.2961507,28.501194
1861,30.56397,1.2961507,28.501194
1862,30.556295,1.2905644,28.501194
1863,30.549536,1.293736,28.501194
1864,30.547138,1.2921607,28.501194
1865,30.544765,1.293202,28.501194
1866,30.544765,1.293202,28.501194
1867,30.542507,1.2933757,28.501194
1868,30.540277,1.2952402,28.501194
1869,30.536377,1.2906843,28.501194
1870,30.536377,1.2906843,28.501194
1871,30.53513,1.2909883,28.501194
1872,30.53513,1.2909883,28.501194
1873,30.53513,1.2909883,28.501194
1874,30.53513,1.2909883,28.501194
1875,30.53513,1.2909883,28.501194
1876,30.53513,1.2909883,28.501194
1877,30.529034,1.2875946,28.501194
1878,30.523703,1.2921233,28.501194
1879,30.523703,1.2921233,28.501194
1880,30.523703,1.2921233,28.501194
1881,30.520252,1.2931695,28.501194
1882,30.520252,1.2931695,28.501194
1883,30.517048,1.2960565,28.501194
1884,30.517048,1.2960565,28.501194
1885,30.517048,1.2960565,28.501194
1886,30.513464,1.2942913,28.501194
1887,30.513464,1.2942913,28.501194
1888,30.513464,1.2942913,28.501194
1889,30.513464,1.2942913,28.501194
1890,30.510925,1.2967557,28.501194
1891,30.509405,1.2987539,28.501194
1892,30.509405,1.2987539,28.501194
1893,30.50622,1.2982781,28.501194
1894,30.505692,1.2989777,28.501194
1895,30.50538,1.298939,28.501194
1896,30.50538,1.298939,28.501194
1897,30.50237,1.3014729,28.501194
1898,30.50142,1.2998178,28.501194
1899,30.49882,1.298635,28.501194
1900,30.495789,1.2986376,28.501194
1901,30.495789,1.2986376,28.501194
1902,30.495789,1.2986376,28.501194
1903,30.495789,1.2986376,28.501194
1904,30.493542,1.2978349,28.501194
1905,30.492502,1.297413,28.501194
1906,30.490017,1.297998,28.501194
1907,30.488794,1.2975243,28.501194
1908,30.488794,1.2975243,28.501194
1909,30.487936,1.2974391,28.501194
1910,30.487936,1.2974391,28.501194
1911,30.487936,1.2974391,28.501194
1912,30.487936,1.2974391,28.501194
1913,30.48692,1.2985073,28.501194
1914,30.485483,1.2983872,28.501194
1915,30.484945,1.2981856,28.501194
1916,30.484945,1.2981856,28.501194
1917,30.48376,1.298109,28.501194
1918,30.48376,1.298109,28.501194
1919,30.48376,1.298109,28.501194
1920,30.48376,1.298109,28.501194
1921,30.48376,1.298109,28.501194
1922,30.48376,1.298109,28.501194
1923,30.48376,1.298109,28.501194
1924,30.48376,1.298109,28.501194
1925,30.481256,1.29979,28.501194
1926,30.48096,1.3001803,28.501194
1927,30.478775,1.2994169,28.501194
1928,30.478775,1.2994169,28.501194
1929,30.478775,1.2994169,28.501194
1930,30.478775,1.2994169,28.501194
1931,30.478775,1.2994169,28.501194
1932,30.478775,1.2994169,28.501194
1933,30.478434,1.2997607,28.501194
1934,30.473745,1.3017662,28.501194
1935,30.473072,1.3026656,28.501194
1936,30.473072,1.3026656,28.501194
1937,30.473034,1.3026528,28.501194
1938,30.471325,1.304958,28.501194
1939,30.471325,1.304958,28.501194
1940,30.469614,1.3045614,28.501194
1941,30.469614,1.3045614,28.501194
1942,30.469614,1.3045614,28.501194
1943,30.469614,1.3045614,28.501194
1944,30.46851,1.3045074,28.501194
1945,30.466824,1.3039832,28.501194
1946,30.466824,1.3039832,28.501194
1947,30.466824,1.3039832,28.501194
1948,30.466824,1.3039832,28.501194
1949,30.466824,1.3039832,28.501194
1950,30.466824,1.3039832,28.501194
1951,30.466824,1.3039832,28.501194
1952,30.463848,1.3080827,28.501194
1953,30.46311,1.308191,28.501194
1954,30.46311,1.308191,28.501194
1955,30.462336,1.3081604,28.501194
1956,30.45198,1.3110539,28.501194
1957,30.45198,1.3110539,28.501194
1958,30.451456,1.3112781,28.501194
1959,30.451456,1.3112781,28.501194
1960,30.447968,1.3112335,28.501194
1961,30.441336,1.3094853,28.501194
1962,30.43978,1.309167,28.501194
1963,30.437311,1.3087611,28.501194
1964,30.437,1.3088217,28.501194
1965,30.436512,1.3090292,28.501194
1966,30.436512,1.3090292,28.501194
1967,30.436512,1.3090292,28.501194
1968,30.434937,1.3087969,28.501194
1969,30.434937,1.3087969,28.501194
1970,30.429972,1.3087683,28.501194
1971,30.428562,1.309292,28.501194
1972,30.428562,1.309292,28.501194
1973,30.426437,1.3101526,28.501194
1974,30.422781,1.3115152,28.501194
1975,30.422781,1.3115152,28.501194
1976,30.422678,1.3115371,28.501194
1977,30.42186,1.3119588,28.501194
1978,30.420029,1.3118289,28.501194
1979,30.419476,1.31227,28.501194
1980,30.419476,1.31227,28.501194
1981,30.419003,1.3127996,28.501194
1982,30.417028,1.3138537,28.501194
1983,30.408957,1.3212324,28.501194
1984,30.408957,1.3212324,28.501194
1985,30.408957,1.3212324,28.501194
1986,30.408957,1.3212324,28.501194
1987,30.408255,1.3220527,28.501194
1988,30.406683,1.3217299,28.501194
1989,30.400478,1.3254657,28.501194
1990,30.400478,1.3254657,28.501194
1991,30.400478,1.3254657,28.501194
1992,30.400478,1.3254657,28.501194
1993,30.39527,1.3285979,28.501194
1994,30.39527,1.3285979,28.501194
1995,30.39527,1.3285979,28.501194
1996,30.393536,1.3306305,28.501194
1997,30.392984,1.3313793,28.501194
1998,30.392984,1.3313793,28.501194
1999,30.38889,1.3314888,28.501194
