Iteration,Mean_RMSE,Std_Dev,Best_RMSE
1538,37.135315,3.7285295,31.589334
1539,37.12324,3.731201,31.589334
1540,37.11543,3.7313614,31.589334
1541,37.111496,3.73154,31.589334
1542,37.10836,3.729752,31.589334
1543,37.098186,3.7181308,31.589334
1544,37.09115,3.7154129,31.589334
1545,37.088966,3.716379,31.589334
1546,37.07302,3.7291865,31.589334
1547,37.051613,3.7458417,31.589334
1548,37.04352,3.7507157,31.589334
1549,37.0322,3.7632256,31.452824
1550,37.021873,3.7623081,31.452824
1551,37.01664,3.759362,31.452824
1552,37.009407,3.7607675,31.452824
1553,37.005543,3.758089,31.452824
1554,36.986378,3.7368016,31.399948
1555,36.978794,3.7282007,31.398941
1556,36.97281,3.7258284,31.398941
1557,36.966362,3.727169,31.3951
1558,36.95538,3.727687,31.3951
1559,36.94777,3.7311711,31.3951
1560,36.946754,3.7304132,31.3951
1561,36.94558,3.7312226,31.381409
1562,36.941128,3.7278636,31.381409
1563,36.93843,3.7259295,31.381409
1564,36.931965,3.7245219,31.381409
1565,36.92179,3.7265358,31.381409
1566,36.9189,3.7231855,31.381409
1567,36.894955,3.693214,31.381409
1568,36.876064,3.681601,31.344564
1569,36.866844,3.6818304,31.327305
1570,36.859474,3.682535,31.32714
1571,36.843685,3.6655476,31.32714
1572,36.833977,3.6613672,31.32714
1573,36.824665,3.6530817,31.32714
1574,36.80294,3.636231,31.32714
1575,36.79408,3.6428974,31.32714
1576,36.79408,3.6428974,31.32714
1577,36.793633,3.6433504,31.32714
1578,36.788055,3.6424742,31.32714
1579,36.77975,3.6381476,31.32714
1580,36.77831,3.6363227,31.32714
1581,36.770218,3.632933,31.323433
1582,36.764168,3.6376483,31.323433
1583,36.754612,3.6352632,31.323433
1584,36.753292,3.6362622,31.322475
1585,36.72721,3.6520877,31.224615
1586,36.720787,3.6553574,31.214209
1587,36.70862,3.6589324,31.137432
1588,36.70182,3.6575065,31.137432
1589,36.69964,3.656661,31.137432
1590,36.69853,3.6573665,31.137432
1591,36.69561,3.6589687,31.137432
1592,36.693592,3.659754,31.137432
1593,36.691124,3.6564593,31.137432
1594,36.689667,3.653501,31.137432
1595,36.688602,3.6539197,31.137432
1596,36.68441,3.6570632,31.137432
1597,36.681465,3.65879,31.137432
1598,36.680138,3.6589992,31.137432
1599,36.678436,3.6573927,31.137432
1600,36.671913,3.6570296,31.137432
1601,36.663612,3.6620772,31.137432
1602,36.658882,3.6630034,31.137432
1603,36.657784,3.6624415,31.137432
1604,36.650364,3.6660302,31.137432
1605,36.648117,3.6684468,31.137432
1606,36.640778,3.6614594,31.137432
1607,36.63294,3.6564145,31.137432
1608,36.624718,3.6579278,31.137432
1609,36.622673,3.6589608,31.13537
1610,36.61788,3.6644802,31.13537
1611,36.6042,3.6710532,31.13537
1612,36.60063,3.6724818,31.13537
1613,36.595154,3.672548,31.13537
1614,36.585487,3.6832535,31.098839
1615,36.57492,3.692341,31.013283
1616,36.56594,3.699996,31.013283
1617,36.562134,3.7047293,30.973164
1618,36.556305,3.7128456,30.899843
1619,36.54716,3.7148108,30.862843
1620,36.53849,3.7205672,30.81691
1621,36.53206,3.7242749,30.81691
1622,36.52053,3.7172124,30.793882
1623,36.511246,3.7184317,30.75896
1624,36.505836,3.719691,30.735886
1625,36.499077,3.7212737,30.727695
1626,36.495453,3.7174766,30.727695
1627,36.481533,3.721716,30.652533
1628,36.48033,3.722331,30.652533
1629,36.478676,3.7224793,30.652533
1630,36.472725,3.7223995,30.633062
1631,36.464806,3.7190328,30.600878
1632,36.45121,3.7112386,30.56432
1633,36.448574,3.7116282,30.538095
1634,36.432373,3.7178698,30.534052
1635,36.425953,3.7177234,30.534052
1636,36.41761,3.7224178,30.534052
1637,36.413467,3.7225356,30.534052
1638,36.408497,3.7228568,30.534052
1639,36.39968,3.726731,30.534052
1640,36.39504,3.7305162,30.534052
1641,36.391403,3.733207,30.534052
1642,36.3845,3.738889,30.534052
1643,36.38069,3.7372744,30.534052
1644,36.37679,3.7343595,30.534052
1645,36.368046,3.7295263,30.534052
1646,36.35317,3.7330716,30.534052
1647,36.35163,3.734178,30.534052
1648,36.34994,3.7360055,30.534052
1649,36.342354,3.74022,30.534052
1650,36.339886,3.7415562,30.528713
1651,36.33337,3.746456,30.51887
1652,36.323296,3.7516212,30.51887
1653,36.31511,3.757772,30.51887
1654,36.304565,3.7665973,30.51887
1655,36.302753,3.7676563,30.51887
1656,36.300194,3.76891,30.51887
1657,36.29212,3.7634082,30.51887
1658,36.289265,3.7647705,30.51887
1659,36.28242,3.7699645,30.51887
1660,36.277985,3.769059,30.51887
1661,36.27325,3.7726364,30.51887
1662,36.268196,3.772899,30.51887
1663,36.261974,3.772235,30.511574
1664,36.253822,3.7697515,30.511574
1665,36.24053,3.768979,30.511574
1666,36.232845,3.7760365,30.506561
1667,36.227768,3.778279,30.494541
1668,36.2258,3.7794728,30.483461
1669,36.217995,3.7846856,30.464846
1670,36.2126,3.7890298,30.464846
1671,36.207638,3.7885528,30.452618
1672,36.201786,3.7904441,30.435907
1673,36.20083,3.7907853,30.431665
1674,36.1921,3.7895188,30.431665
1675,36.18902,3.790224,30.431665
1676,36.185112,3.7924626,30.417059
1677,36.179413,3.7990437,30.348776
1678,36.175995,3.801349,30.348776
1679,36.173435,3.8005369,30.348776
1680,36.1719,3.799643,30.348776
1681,36.16291,3.8035917,30.348776
1682,36.160686,3.8053372,30.348776
1683,36.1582,3.8072839,30.348776
1684,36.154026,3.8098168,30.348776
1685,36.153206,3.8109365,30.339825
1686,36.14733,3.810574,30.331923
1687,36.128136,3.8292875,30.256021
1688,36.123074,3.8331409,30.243137
1689,36.120667,3.8347344,30.227863
1690,36.118717,3.8349311,30.227863
1691,36.113976,3.8337965,30.227863
1692,36.106533,3.8347604,30.227863
1693,36.10154,3.8349445,30.227863
1694,36.100742,3.835919,30.22172
1695,36.095936,3.83483,30.192226
1696,36.089317,3.8320067,30.173931
1697,36.0857,3.8303416,30.173931
1698,36.08206,3.8302937,30.173931
1699,36.07503,3.8348742,30.173931
1700,36.073406,3.8339503,30.173931
1701,36.058826,3.8331017,30.173931
1702,36.055233,3.8307207,30.173931
1703,36.054295,3.8297043,30.173931
1704,36.05233,3.8315449,30.173931
1705,36.0496,3.8346024,30.173931
1706,36.04737,3.8356423,30.173931
1707,36.042038,3.8372698,30.149809
1708,36.03336,3.8322747,30.149809
1709,36.028103,3.8290198,30.145971
1710,36.022346,3.83507,30.129574
1711,36.020443,3.8353703,30.129574
1712,36.014603,3.8344102,30.129574
1713,36.012875,3.8351765,30.129574
1714,35.999596,3.8324142,30.129574
1715,35.995872,3.8301048,30.129574
1716,35.99273,3.831866,30.129574
1717,35.990746,3.8311107,30.129574
1718,35.98266,3.8217893,30.129574
1719,35.97927,3.818401,30.129574
1720,35.97397,3.8195755,30.129574
1721,35.96938,3.8203309,30.129574
1722,35.966534,3.817829,30.129574
1723,35.96114,3.8175676,30.129574
1724,35.95255,3.8158753,30.1287
1725,35.948692,3.8160892,30.1287
1726,35.945312,3.8170617,30.125484
1727,35.94391,3.8152723,30.125484
1728,35.937286,3.8153284,30.100183
1729,35.936443,3.81558,30.100183
1730,35.93525,3.8169932,30.082678
1731,35.933887,3.8181088,30.082678
1732,35.92757,3.8158023,30.082678
1733,35.924366,3.8155289,30.068895
1734,35.91555,3.8220873,30.068895
1735,35.912346,3.8212373,30.068895
1736,35.90638,3.8197243,30.06589
1737,35.90049,3.8201964,30.06589
1738,35.89783,3.8204656,30.06589
1739,35.88865,3.821093,30.06589
1740,35.884743,3.8249114,30.06589
1741,35.884583,3.8247766,30.06589
1742,35.880726,3.8256893,30.06589
1743,35.877296,3.8257012,30.06589
1744,35.864685,3.8371933,30.061663
1745,35.85903,3.8392162,30.026966
1746,35.852898,3.843505,29.985342
1747,35.84695,3.8485024,29.950005
1748,35.84125,3.8533466,29.905764
1749,35.835587,3.8561304,29.870342
1750,35.828274,3.860739,29.859848
1751,35.82474,3.863709,29.859848
1752,35.82043,3.86165,29.859848
1753,35.815037,3.8670213,29.821892
1754,35.813637,3.8674176,29.821892
1755,35.811142,3.8685586,29.821892
1756,35.7881,3.8745778,29.821892
1757,35.784554,3.8753335,29.821892
1758,35.77789,3.8769639,29.821892
1759,35.776176,3.8788218,29.821892
1760,35.7726,3.8813908,29.821892
1761,35.769657,3.883339,29.821892
1762,35.762474,3.8838422,29.821892
1763,35.75908,3.8841417,29.821892
1764,35.752464,3.8803911,29.821892
1765,35.737766,3.8812294,29.821156
1766,35.7307,3.8802066,29.821156
1767,35.728016,3.8805523,29.821156
1768,35.724037,3.8822973,29.803097
1769,35.71837,3.8835614,29.803097
1770,35.710575,3.8871973,29.768911
1771,35.699398,3.8875186,29.753777
1772,35.697018,3.887311,29.752705
1773,35.693466,3.8860729,29.752705
1774,35.6885,3.8832946,29.73092
1775,35.679665,3.8843822,29.685339
1776,35.676018,3.886746,29.647015
1777,35.674553,3.8869991,29.647015
1778,35.674084,3.8871,29.647015
1779,35.67143,3.8898797,29.610292
1780,35.665485,3.8956928,29.576523
1781,35.658844,3.9017038,29.54543
1782,35.65308,3.901802,29.533457
1783,35.651543,3.9042125,29.502787
1784,35.649467,3.9036136,29.501593
1785,35.644844,3.8995414,29.501593
1786,35.643032,3.8989756,29.490528
1787,35.638615,3.8992996,29.447222
1788,35.637405,3.8980935,29.446896
1789,35.63671,3.898733,29.446896
1790,35.634586,3.8981886,29.446896
1791,35.63286,3.8986073,29.446896
1792,35.630943,3.89928,29.446896
1793,35.629913,3.899558,29.446896
1794,35.625057,3.9020922,29.446896
1795,35.62146,3.903779,29.446896
1796,35.620876,3.9038975,29.446896
1797,35.618626,3.906054,29.446896
1798,35.616463,3.9071379,29.446896
1799,35.61371,3.9080513,29.446896
1800,35.6089,3.907065,29.446896
1801,35.599903,3.9149947,29.446896
1802,35.59293,3.9118044,29.446896
1803,35.5873,3.9147115,29.446896
1804,35.58099,3.91827,29.446896
1805,35.576122,3.920792,29.446896
1806,35.57378,3.9220455,29.446896
1807,35.565765,3.9287028,29.446896
1808,35.56397,3.928598,29.446896
1809,35.5571,3.9286585,29.446896
1810,35.54989,3.9293463,29.441694
1811,35.548546,3.9290347,29.440544
1812,35.545403,3.9277399,29.440544
1813,35.535637,3.925389,29.437176
1814,35.532997,3.9249225,29.437176
1815,35.53033,3.9241686,29.437176
1816,35.52903,3.9239626,29.437176
1817,35.524403,3.9219244,29.437176
1818,35.519154,3.921185,29.437176
1819,35.515156,3.92254,29.41184
1820,35.51452,3.9215183,29.41184
1821,35.512215,3.9220302,29.41184
1822,35.500782,3.9202685,29.41184
1823,35.497307,3.9217849,29.41184
1824,35.495136,3.921087,29.41184
1825,35.490902,3.9241476,29.404324
1826,35.486565,3.9285035,29.389631
1827,35.479893,3.9311411,29.388561
1828,35.475395,3.9350796,29.382633
1829,35.474922,3.9350686,29.382633
1830,35.470627,3.9372349,29.34936
1831,35.46206,3.9410493,29.34814
1832,35.459938,3.9431427,29.34814
1833,35.45591,3.9472454,29.34814
1834,35.455517,3.9471967,29.34814
1835,35.45481,3.947838,29.34814
1836,35.453167,3.94694,29.34814
1837,35.45044,3.943741,29.34814
1838,35.449596,3.943759,29.34814
1839,35.443848,3.9392662,29.34814
1840,35.443005,3.940044,29.34814
1841,35.438503,3.9410236,29.34814
1842,35.436966,3.9406538,29.34814
1843,35.435604,3.9406552,29.34814
1844,35.43286,3.9401882,29.34814
1845,35.43212,3.940895,29.34814
1846,35.431908,3.9411144,29.34814
1847,35.42666,3.941826,29.34814
1848,35.425274,3.9428122,29.34814
1849,35.424274,3.9422667,29.34814
1850,35.42376,3.9427881,29.34814
1851,35.420795,3.9439895,29.34814
1852,35.41975,3.9451132,29.34814
1853,35.418175,3.9447548,29.34814
1854,35.41726,3.9455497,29.34814
1855,35.411446,3.943197,29.34814
1856,35.410217,3.943334,29.34814
1857,35.40719,3.9420114,29.34814
1858,35.405262,3.9405057,29.34814
1859,35.400146,3.941877,29.34814
1860,35.39736,3.9425704,29.34814
1861,35.395916,3.9434395,29.34814
1862,35.394234,3.9430075,29.34814
1863,35.39092,3.9454033,29.34814
1864,35.38622,3.945689,29.34814
1865,35.38087,3.9444542,29.34814
1866,35.378265,3.9454854,29.34814
1867,35.376637,3.9455204,29.34814
1868,35.372932,3.9461145,29.34814
1869,35.371864,3.94589,29.34814
1870,35.368675,3.9454737,29.34814
1871,35.367565,3.9448926,29.34814
1872,35.365273,3.945928,29.34814
1873,35.360817,3.9457088,29.34814
1874,35.355762,3.9466565,29.34814
1875,35.355488,3.9468834,29.34814
1876,35.3485,3.9483435,29.34814
1877,35.346558,3.9469528,29.34814
1878,35.340126,3.9517508,29.34814
1879,35.338398,3.9519806,29.34814
1880,35.335953,3.952771,29.34814
1881,35.325737,3.9497902,29.34814
1882,35.31829,3.951985,29.34814
1883,35.31109,3.955457,29.34814
1884,35.31064,3.9555628,29.34814
1885,35.30825,3.9553914,29.34814
1886,35.30609,3.9559298,29.34814
1887,35.301373,3.9596834,29.34814
1888,35.29618,3.9614196,29.34814
1889,35.294548,3.9609473,29.34814
1890,35.293888,3.9615343,29.342543
1891,35.29273,3.96249,29.342543
1892,35.29156,3.9624052,29.342543
1893,35.288696,3.963039,29.342543
1894,35.284492,3.964522,29.338284
1895,35.282978,3.9655967,29.333775
1896,35.281166,3.9665742,29.333775
1897,35.279007,3.9682786,29.33086
1898,35.275345,3.9719818,29.33086
1899,35.26383,3.9785583,29.330252
1900,35.25834,3.9811268,29.330252
1901,35.256172,3.981217,29.330252
1902,35.254326,3.980249,29.330252
1903,35.252098,3.9814768,29.330252
1904,35.24542,3.9879024,29.330252
1905,35.235016,3.9909644,29.328712
1906,35.233116,3.9894025,29.328712
1907,35.23269,3.9894123,29.325708
1908,35.23053,3.988844,29.325708
1909,35.225376,3.9929035,29.325708
1910,35.223824,3.9938855,29.325708
1911,35.21987,3.993445,29.325708
1912,35.216972,3.9923646,29.325708
1913,35.214104,3.9928904,29.303072
1914,35.210075,3.9942029,29.303072
1915,35.208996,3.9932554,29.303072
1916,35.207706,3.9912236,29.303072
1917,35.2072,3.9911067,29.303072
1918,35.204433,3.9909463,29.303072
1919,35.203186,3.99142,29.303072
1920,35.20199,3.9901395,29.303072
1921,35.199543,3.9896092,29.303072
1922,35.197884,3.988388,29.303072
1923,35.19688,3.988044,29.303072
1924,35.195686,3.987523,29.303072
1925,35.19246,3.9909747,29.303072
1926,35.18735,3.9913478,29.303072
1927,35.184284,3.991378,29.303072
1928,35.182858,3.9908993,29.303072
1929,35.181206,3.9896379,29.303072
1930,35.179348,3.990067,29.303072
1931,35.17179,3.9896886,29.303072
1932,35.16889,3.989504,29.303072
1933,35.16717,3.9910173,29.303072
1934,35.167168,3.9910266,29.303072
1935,35.164852,3.9898117,29.303072
1936,35.164757,3.9898086,29.303072
1937,35.163055,3.9909391,29.303072
1938,35.157455,3.9944558,29.303072
1939,35.156895,3.9949045,29.303072
1940,35.15484,3.9924455,29.303072
1941,35.15168,3.9934707,29.303072
1942,35.14899,3.993817,29.302883
1943,35.14817,3.9940703,29.302883
1944,35.14765,3.993515,29.302883
1945,35.146732,3.9943397,29.302883
1946,35.145557,3.993432,29.302883
1947,35.144066,3.9936094,29.302883
1948,35.143745,3.993445,29.302883
1949,35.14125,3.9910495,29.302883
1950,35.14097,3.9912028,29.302883
1951,35.13854,3.9901524,29.302883
1952,35.13774,3.989959,29.30287
1953,35.13663,3.9894636,29.30287
1954,35.130074,3.9926004,29.30287
1955,35.12664,3.993564,29.30287
1956,35.123405,3.9967601,29.30287
1957,35.121284,3.9969337,29.30287
1958,35.11828,3.9956317,29.30287
1959,35.117496,3.9959173,29.30287
1960,35.116142,3.99584,29.30287
1961,35.113625,3.9971294,29.299086
1962,35.11031,3.9990253,29.299086
1963,35.10921,3.9994473,29.299086
1964,35.107735,3.998559,29.299086
1965,35.102337,4.0032263,29.299086
1966,35.101086,4.0038867,29.29413
1967,35.099266,4.003613,29.292507
1968,35.095726,4.0044913,29.286314
1969,35.09191,4.006997,29.273008
1970,35.090878,4.0072885,29.273008
1971,35.088303,4.0063977,29.273008
1972,35.087204,4.005649,29.273008
1973,35.08625,4.005156,29.273008
1974,35.083958,4.006124,29.273008
1975,35.082275,4.005421,29.273008
1976,35.08144,4.005653,29.273008
1977,35.07906,4.0051665,29.270296
1978,35.077038,4.004645,29.264896
1979,35.075317,4.0056753,29.264896
1980,35.0734,4.0062947,29.260624
1981,35.072258,4.0065317,29.257662
1982,35.071236,4.0068116,29.25501
1983,35.06942,4.0079274,29.251696
1984,35.06602,4.0070868,29.251696
1985,35.06378,4.005061,29.251696
1986,35.062325,4.0045877,29.251696
1987,35.061924,4.00483,29.250292
1988,35.05992,4.0048814,29.247236
1989,35.05905,4.0045557,29.247236
1990,35.055218,4.007512,29.247236
1991,35.050594,4.0075216,29.247196
1992,35.04844,4.005823,29.247196
1993,35.04653,4.0060954,29.247196
1994,35.042397,4.007199,29.237383
1995,35.04153,4.0072017,29.237144
1996,35.03974,4.0080304,29.237144
1997,35.03841,4.008161,29.237144
1998,35.037018,4.0081534,29.237144
1999,35.032547,4.0054207,29.237144
