Generation,Mean_RMSE,Std_Dev,Best_RMSE
1530,36.296562,1.960092,33.004414
1531,36.294357,1.9582095,33.004414
1532,36.293545,1.958584,33.004414
1533,36.281883,1.9532902,33.004414
1534,36.281883,1.9532902,33.004414
1535,36.278416,1.9563549,33.004414
1536,36.278416,1.9563549,33.004414
1537,36.278416,1.9563549,33.004414
1538,36.278416,1.9563549,33.004414
1539,36.27253,1.9589802,33.004414
1540,36.271095,1.9577075,33.004414
1541,36.26558,1.9486542,33.004414
1542,36.26558,1.9486542,33.004414
1543,36.26558,1.9486542,33.004414
1544,36.26558,1.9486542,33.004414
1545,36.265266,1.9488207,33.004055
1546,36.265266,1.9488207,33.004055
1547,36.263435,1.9480305,33.004055
1548,36.263435,1.9480305,33.004055
1549,36.256535,1.946056,33.004055
1550,36.24504,1.9522922,33.004055
1551,36.24504,1.9522922,33.004055
1552,36.242588,1.9513168,33.004055
1553,36.242588,1.9513168,33.004055
1554,36.242588,1.9513168,33.004055
1555,36.242588,1.9513168,33.004055
1556,36.242393,1.9509945,33.004055
1557,36.242393,1.9509945,33.004055
1558,36.239445,1.9462754,33.004055
1559,36.239445,1.9462754,33.004055
1560,36.239445,1.9462754,33.004055
1561,36.23604,1.9449059,33.004055
1562,36.23604,1.9449059,33.004055
1563,36.235283,1.9453515,33.004055
1564,36.235283,1.9453515,33.004055
1565,36.234623,1.945746,33.004055
1566,36.233463,1.9449257,33.004055
1567,36.233463,1.9449257,33.004055
1568,36.232864,1.945153,33.004055
1569,36.232864,1.945153,33.004055
1570,36.232864,1.945153,33.004055
1571,36.232864,1.945153,33.004055
1572,36.232864,1.945153,33.004055
1573,36.232864,1.945153,33.004055
1574,36.23021,1.9441603,33.004055
1575,36.228855,1.9441628,33.004055
1576,36.228844,1.9441707,33.004055
1577,36.227135,1.9450912,33.004055
1578,36.227135,1.9450912,33.004055
1579,36.22654,1.9445511,33.004055
1580,36.22654,1.9445511,33.004055
1581,36.22654,1.9445511,33.004055
1582,36.22654,1.9445511,33.004055
1583,36.22654,1.9445511,33.004055
1584,36.219383,1.9426377,33.004055
1585,36.217033,1.9459314,33.004055
1586,36.21254,1.9419347,33.004055
1587,36.212193,1.9418074,33.004055
1588,36.20491,1.9326143,33.004055
1589,36.20452,1.9320786,33.004055
1590,36.2032,1.9328817,33.004055
1591,36.2032,1.9328817,33.004055
1592,36.200577,1.9293089,33.004055
1593,36.19654,1.9278067,33.004055
1594,36.19617,1.9284213,32.99664
1595,36.19617,1.9284213,32.99664
1596,36.195885,1.9280338,32.99664
1597,36.19147,1.9253452,32.99664
1598,36.190548,1.9246589,32.99664
1599,36.190548,1.9246589,32.99664
1600,36.189507,1.9237417,32.99664
1601,36.189507,1.9237417,32.99664
1602,36.189507,1.9237417,32.99664
1603,36.187454,1.9230326,32.99664
1604,36.184677,1.922139,32.99664
1605,36.184677,1.922139,32.99664
1606,36.184677,1.922139,32.99664
1607,36.184677,1.922139,32.99664
1608,36.18017,1.9249889,32.99664
1609,36.179703,1.924846,32.99664
1610,36.179703,1.924846,32.99664
1611,36.179703,1.924846,32.99664
1612,36.168236,1.9124786,32.99664
1613,36.16616,1.9109565,32.99664
1614,36.16616,1.9109565,32.99664
1615,36.16616,1.9109565,32.99664
1616,36.161373,1.9177996,32.99664
1617,36.161373,1.9177996,32.99664
1618,36.161373,1.9177996,32.99664
1619,36.161373,1.9177996,32.99664
1620,36.15249,1.9219465,32.99664
1621,36.15249,1.9219465,32.99664
1622,36.15249,1.9219465,32.99664
1623,36.15249,1.9219465,32.99664
1624,36.15249,1.9219465,32.99664
1625,36.15249,1.9219465,32.99664
1626,36.151558,1.9220192,32.99664
1627,36.151558,1.9220192,32.99664
1628,36.151558,1.9220192,32.99664
1629,36.151558,1.9220192,32.99664
1630,36.151558,1.9220192,32.99664
1631,36.151558,1.9220192,32.99664
1632,36.149044,1.9235632,32.99664
1633,36.1483,1.9233254,32.99664
1634,36.1483,1.9233254,32.99664
1635,36.1483,1.9233254,32.99664
1636,36.146633,1.924387,32.99664
1637,36.146633,1.924387,32.99664
1638,36.145958,1.9248245,32.99664
1639,36.145958,1.9248245,32.99664
1640,36.14472,1.9256347,32.99664
1641,36.144608,1.9258186,32.994392
1642,36.144608,1.9258186,32.994392
1643,36.144608,1.9258186,32.994392
1644,36.137638,1.9349475,32.882523
1645,36.137638,1.9349475,32.882523
1646,36.137638,1.9349475,32.882523
1647,36.136692,1.9333042,32.882523
1648,36.11948,1.9047945,32.882523
1649,36.117344,1.9032097,32.882523
1650,36.115067,1.9041568,32.882523
1651,36.101933,1.8983014,32.85705
1652,36.101036,1.8974721,32.85705
1653,36.098167,1.8972322,32.85705
1654,36.09587,1.8955508,32.85705
1655,36.08513,1.8884226,32.85705
1656,36.081352,1.8870765,32.85705
1657,36.081352,1.8870765,32.85705
1658,36.078243,1.8924233,32.794945
1659,36.078243,1.8924233,32.794945
1660,36.071163,1.8830454,32.794945
1661,36.070774,1.883244,32.794945
1662,36.063877,1.8780844,32.794945
1663,36.063877,1.8780844,32.794945
1664,36.05931,1.8748775,32.794945
1665,36.05801,1.875785,32.794945
1666,36.057762,1.8754395,32.794945
1667,36.057762,1.8754395,32.794945
1668,36.057762,1.8754395,32.794945
1669,36.053535,1.8696781,32.794945
1670,36.048042,1.8736838,32.794945
1671,36.048042,1.8736838,32.794945
1672,36.04522,1.8761282,32.794945
1673,36.039803,1.8702278,32.794945
1674,36.03849,1.8679241,32.794945
1675,36.03849,1.8679241,32.794945
1676,36.03849,1.8679241,32.794945
1677,36.036434,1.8694981,32.794945
1678,36.036434,1.8694981,32.794945
1679,36.036434,1.8694981,32.794945
1680,36.036434,1.8694981,32.794945
1681,36.03344,1.8747325,32.73501
1682,36.03344,1.8747325,32.73501
1683,36.03344,1.8747325,32.73501
1684,36.032406,1.8735161,32.73501
1685,36.032406,1.8735161,32.73501
1686,36.032406,1.8735161,32.73501
1687,36.032406,1.8735161,32.73501
1688,36.030704,1.8741194,32.73501
1689,36.030704,1.8741194,32.73501
1690,36.030704,1.8741194,32.73501
1691,36.030704,1.8741194,32.73501
1692,36.029484,1.874735,32.73501
1693,36.025154,1.8672699,32.73501
1694,36.021847,1.8727753,32.67401
1695,36.021847,1.8727753,32.67401
1696,36.021244,1.8722434,32.67401
1697,36.021244,1.8722434,32.67401
1698,36.021244,1.8722434,32.67401
1699,36.021244,1.8722434,32.67401
1700,36.020546,1.8726804,32.67401
1701,36.018456,1.8747597,32.664886
1702,36.018456,1.8747597,32.664886
1703,36.018456,1.8747597,32.664886
1704,36.018456,1.8747597,32.664886
1705,36.018456,1.8747597,32.664886
1706,36.017216,1.873691,32.664886
1707,36.017216,1.873691,32.664886
1708,36.012222,1.8827293,32.56502
1709,36.012222,1.8827293,32.56502
1710,36.009262,1.8850604,32.56502
1711,36.007217,1.8855006,32.56502
1712,36.007217,1.8855006,32.56502
1713,36.00435,1.8869612,32.56502
1714,36.00435,1.8869612,32.56502
1715,36.00435,1.8869612,32.56502
1716,36.00435,1.8869612,32.56502
1717,36.00435,1.8869612,32.56502
1718,36.00435,1.8869612,32.56502
1719,35.99965,1.8908179,32.56502
1720,35.99965,1.8908179,32.56502
1721,35.99965,1.8908179,32.56502
1722,35.998295,1.8888594,32.56502
1723,35.994358,1.8832633,32.56502
1724,35.990147,1.8869084,32.56502
1725,35.990147,1.8869084,32.56502
1726,35.990147,1.8869084,32.56502
1727,35.990147,1.8869084,32.56502
1728,35.99011,1.8869514,32.56502
1729,35.988926,1.8859276,32.56502
1730,35.988926,1.8859276,32.56502
1731,35.988926,1.8859276,32.56502
1732,35.988926,1.8859276,32.56502
1733,35.988926,1.8859276,32.56502
1734,35.988926,1.8859276,32.56502
1735,35.98667,1.8890681,32.56502
1736,35.986576,1.888982,32.56502
1737,35.985813,1.8892637,32.56502
1738,35.984695,1.8883163,32.56502
1739,35.984627,1.8882617,32.56502
1740,35.98391,1.8889072,32.56502
1741,35.980965,1.8936213,32.520123
1742,35.97503,1.8991431,32.520123
1743,35.972267,1.9018284,32.520123
1744,35.972267,1.9018284,32.520123
1745,35.972267,1.9018284,32.520123
1746,35.970364,1.9018267,32.520123
1747,35.970364,1.9018267,32.520123
1748,35.970364,1.9018267,32.520123
1749,35.970364,1.9018267,32.520123
1750,35.970364,1.9018267,32.520123
1751,35.970364,1.9018267,32.520123
1752,35.970364,1.9018267,32.520123
1753,35.970364,1.9018267,32.520123
1754,35.970364,1.9018267,32.520123
1755,35.968662,1.9030368,32.516033
1756,35.968662,1.9030368,32.516033
1757,35.968662,1.9030368,32.516033
1758,35.96847,1.9032967,32.516033
1759,35.968185,1.9036919,32.516033
1760,35.968185,1.9036919,32.516033
1761,35.963516,1.9023802,32.516033
1762,35.963326,1.9024853,32.516033
1763,35.96137,1.9036113,32.516033
1764,35.960655,1.9026113,32.516033
1765,35.95762,1.9044322,32.516033
1766,35.955406,1.9013518,32.516033
1767,35.945793,1.9065698,32.516033
1768,35.945793,1.9065698,32.516033
1769,35.945335,1.9059438,32.516033
1770,35.94352,1.9085236,32.516033
1771,35.94352,1.9085236,32.516033
1772,35.941864,1.9081929,32.516033
1773,35.941864,1.9081929,32.516033
1774,35.941864,1.9081929,32.516033
1775,35.941864,1.9081929,32.516033
1776,35.941864,1.9081929,32.516033
1777,35.93944,1.9049485,32.516033
1778,35.93944,1.9049485,32.516033
1779,35.93944,1.9049485,32.516033
1780,35.93944,1.9049485,32.516033
1781,35.93944,1.9049485,32.516033
1782,35.93944,1.9049485,32.516033
1783,35.938763,1.9053609,32.516033
1784,35.938763,1.9053609,32.516033
1785,35.938763,1.9053609,32.516033
1786,35.938763,1.9053609,32.516033
1787,35.938763,1.9053609,32.516033
1788,35.938763,1.9053609,32.516033
1789,35.938763,1.9053609,32.516033
1790,35.93675,1.9066123,32.516033
1791,35.935505,1.9074061,32.516033
1792,35.935505,1.9074061,32.516033
1793,35.935505,1.9074061,32.516033
1794,35.935505,1.9074061,32.516033
1795,35.935505,1.9074061,32.516033
1796,35.93287,1.9091349,32.516033
1797,35.932575,1.9093329,32.516033
1798,35.932575,1.9093329,32.516033
1799,35.932575,1.9093329,32.516033
1800,35.932575,1.9093329,32.516033
1801,35.932495,1.9093701,32.516033
1802,35.932495,1.9093701,32.516033
1803,35.932495,1.9093701,32.516033
1804,35.930004,1.9059587,32.516033
1805,35.926147,1.9097345,32.516033
1806,35.926147,1.9097345,32.516033
1807,35.919098,1.9003791,32.516033
1808,35.919098,1.9003791,32.516033
1809,35.919098,1.9003791,32.516033
1810,35.919098,1.9003791,32.516033
1811,35.919098,1.9003791,32.516033
1812,35.916565,1.8971254,32.516033
1813,35.914375,1.8989915,32.516033
1814,35.9047,1.8945576,32.516033
1815,35.902954,1.8939165,32.516033
1816,35.90049,1.890802,32.516033
1817,35.90041,1.8908021,32.516033
1818,35.89505,1.8930781,32.516033
1819,35.89505,1.8930781,32.516033
1820,35.89505,1.8930781,32.516033
1821,35.893917,1.8927612,32.516033
1822,35.893917,1.8927612,32.516033
1823,35.893917,1.8927612,32.516033
1824,35.893288,1.8930544,32.516033
1825,35.893288,1.8930544,32.516033
1826,35.893288,1.8930544,32.516033
1827,35.893288,1.8930544,32.516033
1828,35.893288,1.8930544,32.516033
1829,35.89176,1.8923723,32.516033
1830,35.89116,1.8928033,32.516033
1831,35.89116,1.8928033,32.516033
1832,35.88761,1.8884765,32.516033
1833,35.887436,1.8886575,32.516033
1834,35.887436,1.8886575,32.516033
1835,35.880913,1.8802395,32.516033
1836,35.878475,1.8771958,32.516033
1837,35.875362,1.8789406,32.516033
1838,35.864475,1.8660045,32.516033
1839,35.864475,1.8660045,32.516033
1840,35.864143,1.8658447,32.516033
1841,35.864143,1.8658447,32.516033
1842,35.864143,1.8658447,32.516033
1843,35.864143,1.8658447,32.516033
1844,35.864143,1.8658447,32.516033
1845,35.864143,1.8658447,32.516033
1846,35.863792,1.8657641,32.516033
1847,35.861084,1.8651873,32.516033
1848,35.861084,1.8651873,32.516033
1849,35.86029,1.8650321,32.516033
1850,35.85747,1.8643768,32.516033
1851,35.85747,1.8643768,32.516033
1852,35.85747,1.8643768,32.516033
1853,35.85747,1.8643768,32.516033
1854,35.85747,1.8643768,32.516033
1855,35.85747,1.8643768,32.516033
1856,35.85747,1.8643768,32.516033
1857,35.8572,1.8647588,32.516033
1858,35.85368,1.8654962,32.516033
1859,35.85368,1.8654962,32.516033
1860,35.852608,1.8652611,32.516033
1861,35.850044,1.8623601,32.516033
1862,35.850044,1.8623601,32.516033
1863,35.850044,1.8623601,32.516033
1864,35.848663,1.8637426,32.516033
1865,35.848663,1.8637426,32.516033
1866,35.84662,1.8614739,32.516033
1867,35.84662,1.8614739,32.516033
1868,35.839832,1.8542345,32.516033
1869,35.836224,1.8574799,32.516033
1870,35.836224,1.8574799,32.516033
1871,35.836224,1.8574799,32.516033
1872,35.836224,1.8574799,32.516033
1873,35.836224,1.8574799,32.516033
1874,35.836224,1.8574799,32.516033
1875,35.836224,1.8574799,32.516033
1876,35.836143,1.8574651,32.516033
1877,35.836143,1.8574651,32.516033
1878,35.836143,1.8574651,32.516033
1879,35.836143,1.8574651,32.516033
1880,35.836143,1.8574651,32.516033
1881,35.836143,1.8574651,32.516033
1882,35.835903,1.8575844,32.516033
1883,35.835903,1.8575844,32.516033
1884,35.835903,1.8575844,32.516033
1885,35.835903,1.8575844,32.516033
1886,35.833157,1.8566145,32.516033
1887,35.833157,1.8566145,32.516033
1888,35.833157,1.8566145,32.516033
1889,35.833157,1.8566145,32.516033
1890,35.833157,1.8566145,32.516033
1891,35.833157,1.8566145,32.516033
1892,35.833157,1.8566145,32.516033
1893,35.833157,1.8566145,32.516033
1894,35.833157,1.8566145,32.516033
1895,35.83232,1.8550972,32.516033
1896,35.83232,1.8550972,32.516033
1897,35.823154,1.8388304,32.516033
1898,35.820786,1.8405837,32.516033
1899,35.820786,1.8405837,32.516033
1900,35.820786,1.8405837,32.516033
1901,35.820786,1.8405837,32.516033
1902,35.820786,1.8405837,32.516033
1903,35.817356,1.8432245,32.516033
1904,35.817356,1.8432245,32.516033
1905,35.817356,1.8432245,32.516033
1906,35.816532,1.8438764,32.516033
1907,35.816532,1.8438764,32.516033
1908,35.816532,1.8438764,32.516033
1909,35.816532,1.8438764,32.516033
1910,35.815464,1.8457975,32.49462
1911,35.81521,1.8455633,32.49462
1912,35.81521,1.8455633,32.49462
1913,35.814896,1.8452686,32.49462
1914,35.813553,1.8440294,32.49462
1915,35.81332,1.84382,32.49462
1916,35.811672,1.8468024,32.46161
1917,35.811672,1.8468024,32.46161
1918,35.810703,1.8459222,32.46161
1919,35.810703,1.8459222,32.46161
1920,35.810703,1.8459222,32.46161
1921,35.806587,1.84903,32.419876
1922,35.806587,1.84903,32.419876
1923,35.806587,1.84903,32.419876
1924,35.806587,1.84903,32.419876
1925,35.806587,1.84903,32.419876
1926,35.806587,1.84903,32.419876
1927,35.806587,1.84903,32.419876
1928,35.806587,1.84903,32.419876
1929,35.806587,1.84903,32.419876
1930,35.806587,1.84903,32.419876
1931,35.806587,1.84903,32.419876
1932,35.802902,1.8478726,32.419876
1933,35.802902,1.8478726,32.419876
1934,35.799465,1.8498623,32.387123
1935,35.797207,1.8487017,32.387123
1936,35.79626,1.8495687,32.376434
1937,35.79626,1.8495687,32.376434
1938,35.79626,1.8495687,32.376434
1939,35.79626,1.8495687,32.376434
1940,35.79626,1.8495687,32.376434
1941,35.795803,1.8491489,32.376434
1942,35.795803,1.8491489,32.376434
1943,35.795803,1.8491489,32.376434
1944,35.795803,1.8491489,32.376434
1945,35.795803,1.8491489,32.376434
1946,35.794228,1.8500526,32.376434
1947,35.794228,1.8500526,32.376434
1948,35.794228,1.8500526,32.376434
1949,35.794228,1.8500526,32.376434
1950,35.794228,1.8500526,32.376434
1951,35.791283,1.8491102,32.376434
1952,35.791283,1.8491102,32.376434
1953,35.789455,1.848587,32.376434
1954,35.788883,1.8487582,32.376434
1955,35.786087,1.851012,32.376434
1956,35.786087,1.851012,32.376434
1957,35.786087,1.851012,32.376434
1958,35.786087,1.851012,32.376434
1959,35.78096,1.8535845,32.376434
1960,35.78096,1.8535845,32.376434
1961,35.779728,1.8558513,32.35182
1962,35.779728,1.8558513,32.35182
1963,35.779728,1.8558513,32.35182
1964,35.779728,1.8558513,32.35182
1965,35.779728,1.8558513,32.35182
1966,35.779728,1.8558513,32.35182
1967,35.779728,1.8558513,32.35182
1968,35.779728,1.8558513,32.35182
1969,35.779728,1.8558513,32.35182
1970,35.778,1.8590556,32.31726
1971,35.77396,1.8570852,32.31726
1972,35.77396,1.8570852,32.31726
1973,35.77396,1.8570852,32.31726
1974,35.77396,1.8570852,32.31726
1975,35.77396,1.8570852,32.31726
1976,35.77396,1.8570852,32.31726
1977,35.77396,1.8570852,32.31726
1978,35.77396,1.8570852,32.31726
1979,35.77396,1.8570852,32.31726
1980,35.77396,1.8570852,32.31726
1981,35.77396,1.8570852,32.31726
1982,35.77396,1.8570852,32.31726
1983,35.77396,1.8570852,32.31726
1984,35.768032,1.8497071,32.31726
1985,35.768032,1.8497071,32.31726
1986,35.768032,1.8497071,32.31726
1987,35.764297,1.8508538,32.31726
1988,35.764072,1.8505769,32.31726
1989,35.761715,1.8549883,32.27014
1990,35.761715,1.8549883,32.27014
1991,35.760597,1.8544159,32.27014
1992,35.760597,1.8544159,32.27014
1993,35.760597,1.8544159,32.27014
1994,35.760597,1.8544159,32.27014
1995,35.760597,1.8544159,32.27014
1996,35.760597,1.8544159,32.27014
1997,35.760597,1.8544159,32.27014
1998,35.760452,1.8543416,32.27014
1999,35.760452,1.8543416,32.27014
